"genusName","feeding","basal","enrichment","structure","cp","GenavgMass","GenavgCPr","GenavgCRs","GenavgMFP","GenavgEFP","GenavgSFP","GenavgHFP","GenavgFFP","GenavgBFP","GenavgPFP","StderrMass","StderrCPr","StderrCRs","StderrMFP","StderrEFP","StderrSFP","StderrHFP","StderrFFP","StderrBFP","StderrPFP"
"Tripylina","5","0.0","0.0","1.8","3","1.422","0.0474","0.3445","0.3919","0.0","0.3919","0.0","0.0","0.0","0.3919","0.1868","0.0062","0.032","0.0382","0.0","0.0382","0.0","0.0","0.0","0.0382"
"Trischistoma","5","0.0","0.0","1.8","3","1.042","0.0347","0.2568","0.2915","0.0","0.2915","0.0","0.0","0.0","0.2915","0.4136","0.0138","0.0702","0.084","0.0","0.084","0.0","0.0","0.0","0.084"
"Trochamus","0","0.0","0.0","1.8","3","0.7559","0.0252","0.1962","0.2214","0.0","0.2214","0.0","0.0","0.0","0.0","0.5237","0.0175","0.1066","0.124","0.0","0.124","0.0","0.0","0.0","0.0"
"Trophomera","0","0.0","0.0","0.0","0","17.5546","0.0","2.3413","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Trophotylenchulus","1","0.0","0.0","0.0","3","0.8088","0.027","0.2089","0.2358","0.0","0.0","0.2358","0.0","0.0","0.0","0.2763","0.0092","0.0503","0.0595","0.0","0.0","0.0595","0.0","0.0","0.0"
"Trophurus","1","0.0","0.0","0.0","3","0.278","0.0093","0.1024","0.1117","0.0","0.0","0.1117","0.0","0.0","0.0","0.0309","0.001","0.0087","0.0097","0.0","0.0","0.0097","0.0","0.0","0.0"
"Trualaimus","3","0.8","0.0","0.0","2","0.2568","0.0128","0.0985","0.1113","0.0","0.0","0.0","0.0","0.1113","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tubixaba","8","0.0","0.0","5.0","5","21.8153","0.4363","2.7557","3.192","0.0","3.192","0.0","0.0","0.0","3.192","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tupaiostrongylus","0","0.0","0.0","0.0","0","17.545","0.0","2.2269","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.83","0.0","1.2178","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Turbatrix","3","0.0","3.2","0.0","1","1.438","0.1438","0.3583","0.5021","0.5021","0.0","0.0","0.0","0.5021","0.0","0.1111","0.0111","0.0208","0.0319","0.0319","0.0","0.0","0.0","0.0319","0.0"
"Tylaphelenchus","2","0.8","0.8","0.0","2","0.0916","0.0046","0.0454","0.05","0.05","0.0","0.0","0.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tylenchocriconema","1","0.0","0.0","0.0","2","0.0608","0.003","0.0334","0.0364","0.0","0.0","0.0364","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tylenchodoroides","2","0.0","0.0","3.2","4","0.0828","0.0021","0.0421","0.0442","0.0","0.0442","0.0","0.0442","0.0","0.0","0.0095","2.0E-4","0.0036","0.0039","0.0","0.0039","0.0","0.0039","0.0","0.0"
"Tylencholaimellus","2","0.0","0.0","3.2","4","0.7092","0.0177","0.1966","0.2143","0.0","0.2143","0.0","0.2143","0.0","0.0","0.0839","0.0021","0.0177","0.0198","0.0","0.0198","0.0","0.0198","0.0","0.0"
"Tylencholaimus","2","0.0","0.0","3.2","4","0.3974","0.0099","0.1328","0.1428","0.0","0.1428","0.0","0.1428","0.0","0.0","0.0378","9.0E-4","0.0096","0.0105","0.0","0.0105","0.0","0.0105","0.0","0.0"
"Tylenchorhynchus","1","0.0","0.0","0.0","3","0.2322","0.0077","0.0889","0.0966","0.0","0.0","0.0966","0.0","0.0","0.0","0.0118","4.0E-4","0.0032","0.0036","0.0","0.0","0.0036","0.0","0.0","0.0"
"Tylenchulus","1","0.0","0.0","0.0","3","0.9703","0.0323","0.2533","0.2856","0.0","0.0","0.2856","0.0","0.0","0.0","0.2747","0.0092","0.0553","0.0644","0.0","0.0","0.0644","0.0","0.0","0.0"
"Tylenchus","1","0.0","0.0","0.0","2","0.3598","0.018","0.1231","0.1411","0.0","0.0","0.1411","0.0","0.0","0.0","0.029","0.0015","0.0079","0.0093","0.0","0.0","0.0093","0.0","0.0","0.0"
"Tyleptus","2","0.0","0.0","3.2","4","0.4685","0.0117","0.1489","0.1606","0.0","0.1606","0.0","0.1606","0.0","0.0","0.0979","0.0024","0.024","0.0264","0.0","0.0264","0.0","0.0264","0.0","0.0"
"Tylocephalus","3","0.8","0.0","0.0","2","0.2122","0.0106","0.0843","0.0949","0.0","0.0","0.0","0.0","0.0949","0.0","0.0248","0.0012","0.008","0.0092","0.0","0.0","0.0","0.0","0.0092","0.0"
"Tylodorus","1","0.0","0.0","0.0","2","1.2397","0.062","0.3207","0.3827","0.0","0.0","0.3827","0.0","0.0","0.0","6.0E-4","0.0","1.0E-4","1.0E-4","0.0","0.0","1.0E-4","0.0","0.0","0.0"
"Tylolaimophorus","2","0.0","0.0","1.8","3","0.8719","0.0291","0.2456","0.2747","0.0","0.2747","0.0","0.2747","0.0","0.0","0.1038","0.0035","0.0223","0.0258","0.0","0.0258","0.0","0.0258","0.0","0.0"
"Tylopharynx","2","0.0","3.2","0.0","1","0.6274","0.0627","0.1923","0.2551","0.2551","0.0","0.0","0.2551","0.0","0.0","0.0343","0.0034","0.0079","0.0114","0.0114","0.0","0.0","0.0114","0.0","0.0"
"Typhlophorus","0","0.0","0.0","0.0","0","215.9381","0.0","15.3783","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Udonchus","3","0.0","0.0","1.8","3","0.0707","0.0024","0.0367","0.0391","0.0","0.0391","0.0","0.0","0.0391","0.0","0.0221","7.0E-4","0.0087","0.0095","0.0","0.0095","0.0","0.0","0.0095","0.0"
"Uliginotylenchus","1","0.0","0.0","0.0","3","0.3675","0.0123","0.1289","0.1411","0.0","0.0","0.1411","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Ultratenella","1","0.0","0.0","0.0","2","0.0161","8.0E-4","0.0123","0.0131","0.0","0.0","0.0131","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Utahnema","2","0.0","0.0","3.2","4","0.4671","0.0117","0.1543","0.1659","0.0","0.1659","0.0","0.1659","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Veleshkinema","7","0.0","0.0","1.8","3","0.2773","0.0092","0.1043","0.1135","0.0","0.1135","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Viannaia","0","0.0","0.0","0.0","0","25.0892","0.0","3.0504","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.6587","0.0","0.427","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Viscosia","0","0.0","0.0","1.8","3","1.3021","0.0434","0.3008","0.3442","0.0","0.3442","0.0","0.0","0.0","0.0","0.6695","0.0223","0.1518","0.1741","0.0","0.1741","0.0","0.0","0.0","0.0"
"Wallabicola","0","0.0","0.0","0.0","0","3507.6698","0.0","124.4305","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Westindicus","5","0.0","0.0","5.0","5","2.1426","0.0429","0.4835","0.5263","0.0","0.5263","0.0","0.0","0.0","0.5263","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Wiesoncholaimus","0","0.0","0.0","1.8","3","49.7991","1.66","5.1178","6.7777","0.0","6.7777","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Willinema","8","0.0","0.0","5.0","5","0.7038","0.0141","0.1901","0.2042","0.0","0.2042","0.0","0.0","0.0","0.2042","0.2512","0.005","0.0526","0.0576","0.0","0.0576","0.0","0.0","0.0","0.0576"
"Wilsonema","3","0.8","0.0","0.0","2","0.0608","0.003","0.0333","0.0363","0.0","0.0","0.0","0.0","0.0363","0.0","0.0055","3.0E-4","0.0023","0.0025","0.0","0.0","0.0","0.0","0.0025","0.0"
"Xenocriconemella","1","0.0","0.0","0.0","3","0.1157","0.0039","0.054","0.0578","0.0","0.0","0.0578","0.0","0.0","0.0","0.0157","5.0E-4","0.0055","0.006","0.0","0.0","0.006","0.0","0.0","0.0"
"Xiphidorus","1","0.0","0.0","0.0","5","6.2213","0.1244","0.9531","1.0776","0.0","0.0","1.0776","0.0","0.0","0.0","3.3007","0.066","0.377","0.4428","0.0","0.0","0.4428","0.0","0.0","0.0"
"Xiphinema","1","0.0","0.0","0.0","5","5.4018","0.108","0.9089","1.0169","0.0","0.0","1.0169","0.0","0.0","0.0","0.5563","0.0111","0.0722","0.0833","0.0","0.0","0.0833","0.0","0.0","0.0"
"Xiphinemella","2","0.0","0.0","3.2","4","5.6982","0.1425","0.998","1.1404","0.0","1.1404","0.0","1.1404","0.0","0.0","1.7273","0.0432","0.23","0.2732","0.0","0.2732","0.0","0.2732","0.0","0.0"
"Xyala","3","0.8","0.0","0.0","2","1.7047","0.0852","0.4073","0.4925","0.0","0.0","0.0","0.0","0.4925","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Xylorhabditis","3","0.0","3.2","0.0","1","1.7798","0.178","0.4207","0.5986","0.5986","0.0","0.0","0.0","0.5986","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Xystrognathus","0","0.0","0.0","0.0","0","152.9976","0.0","11.8496","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23.5571","0.0","1.3731","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Yeatesinia","3","0.8","0.0","0.0","2","0.0601","0.003","0.0331","0.0361","0.0","0.0","0.0","0.0","0.0361","0.0","1.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Zalonema","0","0.0","0.0","1.8","3","5.539","0.1846","0.9601","1.1447","0.0","1.1447","0.0","0.0","0.0","0.0","1.344","0.0448","0.1864","0.2311","0.0","0.2311","0.0","0.0","0.0","0.0"
"Zeatylenchus","1","0.0","0.0","0.0","2","0.0391","0.002","0.024","0.0259","0.0","0.0","0.0259","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Zeldia","3","0.8","0.0","0.0","2","0.7171","0.0359","0.2127","0.2486","0.0","0.0","0.0","0.0","0.2486","0.0","0.0105","5.0E-4","0.0023","0.0029","0.0","0.0","0.0","0.0","0.0029","0.0"
"Zetalaimus","2","0.0","0.0","3.2","4","0.1538","0.0038","0.067","0.0709","0.0","0.0709","0.0","0.0709","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Zygotylenchus","1","0.0","0.0","0.0","3","0.1296","0.0043","0.0588","0.0631","0.0","0.0","0.0631","0.0","0.0","0.0","0.0152","5.0E-4","0.0053","0.0058","0.0","0.0","0.0058","0.0","0.0","0.0"
